cliente_id,idade,genero,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,regiao
CLI-10746,33,Masculino,47,Basico,59.42,11,73,5,4.8,3.4,2.2,Leste
CLI-10747,40,Masculino,46,Premium,83.58,41,31,4,1.0,2.3,2.2,Sudeste
CLI-10748,59,Masculino,13,Familia,51.24,2,25,1,4.9,1.1,4.2,Leste
CLI-10749,76,Masculino,36,Premium,71.29,38,113,6,3.0,4.0,4.4,Norte
CLI-10750,27,Masculino,16,Premium,41.52,11,91,10,3.8,2.7,3.6,Oeste
CLI-10751,76,Feminino,35,Basico,89.68,20,48,9,4.0,1.5,2.9,Norte
CLI-10752,79,Masculino,36,Familia,33.78,50,38,2,2.9,5.0,1.1,Sul
CLI-10753,46,Feminino,51,Familia,52.04,12,76,1,1.0,2.8,2.5,Sudeste
CLI-10754,64,Masculino,29,Premium,43.72,16,27,3,1.4,4.4,2.6,Sudeste
CLI-10755,34,Masculino,27,Basico,99.48,44,93,6,3.7,2.6,4.8,Norte
CLI-10756,24,Feminino,45,Familia,64.17,24,50,0,4.0,4.0,2.4,Oeste
CLI-10757,43,Feminino,40,Basico,54.95,43,47,0,1.6,2.3,3.4,Leste
CLI-10758,24,Feminino,36,Premium,75.57,20,47,7,4.4,4.5,4.1,Leste
CLI-10759,74,Masculino,51,Familia,95.16,49,15,1,3.0,2.1,3.8,Oeste
CLI-10760,49,Masculino,43,Premium,48.33,27,32,10,5.0,2.9,3.8,Sudeste
CLI-10761,77,Feminino,28,Premium,21.4,39,55,3,1.4,4.1,1.4,Sudeste
CLI-10762,78,Feminino,3,Premium,38.54,9,9,10,3.0,1.0,1.5,Oeste
CLI-10763,19,Feminino,11,Premium,28.77,39,19,0,3.1,4.8,3.3,Norte
CLI-10764,74,Masculino,16,Basico,95.1,24,51,0,2.4,4.0,4.2,Norte
CLI-10765,72,Feminino,31,Premium,23.44,27,21,5,3.1,1.2,1.8,Leste
CLI-10766,46,Feminino,17,Basico,71.85,34,11,5,4.1,2.3,2.6,Oeste
CLI-10767,47,Feminino,43,Premium,23.49,16,68,9,3.3,3.1,1.1,Leste
CLI-10768,73,Feminino,38,Familia,69.89,20,15,9,1.8,2.3,4.8,Oeste
CLI-10769,37,Masculino,20,Familia,93.17,34,41,3,2.3,3.7,1.9,Norte
CLI-10770,31,Masculino,57,Basico,32.12,19,39,7,2.0,1.5,2.7,Sul
CLI-10771,42,Masculino,2,Premium,99.95,18,81,2,2.5,4.4,4.2,Oeste
CLI-10772,73,Masculino,57,Familia,53.89,46,69,0,1.9,2.5,4.3,Sudeste
CLI-10773,35,Masculino,37,Basico,46.65,7,40,2,4.7,1.6,4.5,Norte
CLI-10774,18,Feminino,55,Familia,20.24,3,81,1,2.6,3.6,5.0,Oeste
CLI-10775,53,Masculino,29,Familia,30.61,35,59,9,4.1,2.0,2.6,Sudeste
CLI-10776,44,Masculino,40,Premium,50.24,11,26,0,2.3,2.4,1.5,Sudeste
CLI-10777,30,Feminino,57,Premium,97.69,8,78,5,2.7,2.1,2.1,Oeste
CLI-10778,34,Masculino,50,Premium,41.28,28,95,10,4.0,1.3,4.8,Sul
CLI-10779,68,Masculino,10,Familia,90.42,50,92,10,3.1,4.7,3.9,Sudeste
CLI-10780,51,Feminino,21,Premium,55.73,30,5,9,2.5,1.4,2.9,Oeste
CLI-10781,72,Masculino,60,Familia,71.13,1,94,0,3.8,3.7,4.1,Leste
CLI-10782,53,Feminino,47,Premium,54.15,16,111,0,4.8,2.7,1.4,Sudeste
CLI-10783,43,Feminino,10,Premium,49.33,19,82,1,2.7,4.8,3.8,Oeste
CLI-10784,56,Masculino,24,Familia,21.35,47,110,6,1.7,1.1,1.2,Oeste
CLI-10785,50,Feminino,60,Basico,47.72,43,106,4,2.5,2.3,2.6,Leste
CLI-10786,63,Masculino,51,Familia,62.97,32,111,2,4.9,1.7,2.3,Sudeste
CLI-10787,68,Feminino,6,Familia,53.06,18,119,7,2.6,2.8,2.4,Sul
CLI-10788,28,Masculino,55,Familia,77.77,35,96,10,1.5,3.8,2.4,Oeste
CLI-10789,57,Feminino,11,Familia,62.66,13,98,4,4.8,1.3,3.4,Norte
CLI-10790,37,Feminino,37,Familia,22.96,8,19,6,2.3,4.3,4.8,Norte
CLI-10791,71,Feminino,37,Basico,40.66,17,112,10,4.8,2.4,1.1,Sul
CLI-10792,21,Masculino,43,Basico,66.12,9,23,0,1.3,2.3,1.4,Oeste
CLI-10793,30,Feminino,54,Basico,74.6,8,45,10,3.5,2.7,2.0,Leste
CLI-10794,18,Masculino,15,Basico,83.97,11,43,7,2.2,2.0,4.9,Oeste
CLI-10795,29,Feminino,10,Basico,84.81,49,88,5,3.1,3.4,1.1,Leste
CLI-10796,44,Feminino,15,Premium,32.63,28,90,0,2.6,3.4,1.7,Oeste
CLI-10797,36,Masculino,27,Basico,37.24,47,105,9,3.1,1.1,3.1,Norte
CLI-10798,28,Masculino,57,Premium,34.92,33,7,10,2.0,1.0,3.4,Sul
CLI-10799,27,Masculino,32,Basico,34.45,50,29,4,1.5,2.9,4.2,Norte
CLI-10800,50,Feminino,27,Basico,97.82,48,91,1,2.8,1.5,2.2,Sudeste
CLI-10801,73,Feminino,45,Basico,43.94,43,102,4,2.5,1.4,2.3,Leste
CLI-10802,40,Feminino,4,Basico,53.62,2,85,5,2.7,2.1,3.6,Leste
CLI-10803,29,Masculino,34,Basico,76.53,47,31,5,2.8,4.4,1.9,Sul
CLI-10804,77,Feminino,1,Premium,97.05,42,95,4,5.0,3.6,4.0,Oeste
CLI-10805,71,Masculino,59,Basico,39.4,47,115,0,4.0,2.3,3.0,Sul
CLI-10806,67,Feminino,32,Familia,82.91,0,14,8,1.2,3.0,4.2,Oeste
CLI-10807,49,Feminino,47,Familia,55.67,48,63,2,3.4,2.2,1.7,Sudeste
CLI-10808,48,Feminino,35,Premium,60.82,27,35,9,2.0,4.4,3.6,Sudeste
CLI-10809,21,Masculino,45,Premium,21.45,30,14,5,3.1,1.7,1.1,Oeste
CLI-10810,74,Feminino,52,Basico,37.67,49,20,10,5.0,3.6,4.6,Sudeste
CLI-10811,65,Masculino,52,Basico,86.99,14,67,8,1.6,4.3,2.5,Sudeste
CLI-10812,68,Feminino,58,Basico,55.57,29,108,8,2.0,3.1,4.1,Sul
CLI-10813,71,Masculino,4,Premium,65.84,9,82,8,3.4,4.8,3.8,Norte
CLI-10814,72,Masculino,3,Familia,64.44,42,102,1,2.5,1.9,4.7,Sudeste
CLI-10815,57,Feminino,1,Familia,74.73,9,65,7,4.3,3.7,3.3,Oeste
CLI-10816,44,Feminino,11,Basico,90.77,20,110,7,3.8,3.5,2.6,Sul
CLI-10817,49,Feminino,6,Basico,97.9,30,27,5,3.1,4.5,4.6,Oeste
CLI-10818,55,Feminino,11,Familia,44.7,12,85,10,1.2,3.7,5.0,Norte
CLI-10819,29,Feminino,32,Premium,50.36,28,118,3,4.1,4.1,2.5,Leste
CLI-10820,19,Masculino,58,Premium,26.05,34,117,8,4.7,3.6,4.1,Oeste
CLI-10821,63,Feminino,30,Familia,53.46,41,17,9,3.1,2.0,3.9,Sul
CLI-10822,26,Masculino,46,Premium,62.95,40,92,9,1.8,4.7,2.4,Sul
CLI-10823,44,Masculino,25,Premium,82.67,4,39,1,4.2,1.9,4.9,Oeste
CLI-10824,48,Masculino,13,Basico,38.64,21,58,2,2.0,3.2,2.7,Leste
CLI-10825,27,Feminino,5,Premium,44.85,27,41,0,1.7,2.8,2.8,Sul
CLI-10826,49,Masculino,20,Basico,67.11,44,74,3,3.1,1.7,2.5,Norte
CLI-10827,36,Feminino,58,Premium,27.15,42,105,2,3.6,2.5,4.5,Sudeste
CLI-10828,61,Feminino,53,Premium,70.45,38,94,1,4.5,1.1,2.2,Norte
CLI-10829,29,Masculino,42,Premium,27.27,25,24,7,3.8,3.2,3.9,Sul
CLI-10830,68,Masculino,11,Basico,56.39,24,17,2,1.0,3.1,2.2,Sul
CLI-10831,21,Masculino,22,Premium,21.5,41,106,1,3.1,2.3,4.9,Oeste
CLI-10832,48,Feminino,33,Basico,60.12,3,106,8,1.4,3.9,4.4,Sudeste
CLI-10833,77,Feminino,50,Familia,85.83,36,9,7,4.7,4.6,4.5,Sul
CLI-10834,69,Feminino,34,Familia,68.37,47,99,1,2.6,3.7,2.6,Norte
CLI-10835,39,Masculino,21,Premium,70.31,15,15,2,3.0,3.1,4.2,Oeste
CLI-10836,19,Masculino,32,Premium,93.13,4,100,7,4.0,3.0,4.7,Oeste
CLI-10837,19,Masculino,21,Basico,55.23,2,83,5,3.6,5.0,2.1,Leste
CLI-10838,51,Masculino,53,Premium,87.87,15,88,5,2.4,3.4,2.8,Sudeste
CLI-10839,41,Masculino,7,Familia,36.8,27,52,6,1.4,3.4,1.3,Oeste
CLI-10840,71,Masculino,38,Basico,87.72,50,8,7,3.8,1.2,4.6,Sul
CLI-10841,74,Feminino,3,Basico,26.26,37,37,3,3.3,1.6,3.6,Sudeste
CLI-10842,39,Feminino,17,Basico,31.02,34,118,6,2.0,4.8,4.2,Sudeste
CLI-10843,44,Feminino,57,Familia,33.83,1,46,1,4.1,3.3,4.4,Norte
CLI-10844,75,Masculino,53,Basico,47.02,3,5,7,4.0,3.6,3.6,Sudeste
CLI-10845,50,Feminino,20,Familia,94.9,2,26,7,4.5,1.5,4.8,Leste
CLI-10846,34,Masculino,22,Premium,52.73,48,81,7,1.2,2.4,3.0,Leste
CLI-10847,48,Masculino,15,Premium,75.19,6,38,7,2.7,2.0,4.8,Sul
CLI-10848,28,Masculino,57,Premium,52.62,50,74,6,3.6,4.7,4.3,Oeste
CLI-10849,32,Feminino,26,Premium,34.77,39,86,3,1.9,3.8,2.0,Sudeste
CLI-10850,48,Masculino,49,Premium,26.69,46,62,7,4.9,3.0,3.1,Norte
CLI-10851,22,Masculino,45,Familia,49.16,23,55,9,3.1,3.7,4.0,Sudeste
CLI-10852,47,Feminino,34,Basico,59.84,47,104,5,1.7,2.0,1.3,Norte
CLI-10853,25,Feminino,27,Premium,53.4,37,53,5,1.1,3.0,2.7,Sul
CLI-10854,47,Masculino,31,Basico,52.53,25,85,9,3.4,2.8,4.9,Norte
CLI-10855,30,Feminino,58,Premium,31.73,8,66,3,1.1,1.1,3.0,Oeste
CLI-10856,67,Masculino,20,Premium,52.3,50,86,4,1.4,2.8,2.2,Sudeste
CLI-10857,70,Masculino,46,Familia,50.87,34,45,1,3.7,4.4,3.8,Leste
CLI-10858,75,Feminino,17,Premium,33.95,46,115,4,3.9,2.0,4.6,Norte
CLI-10859,73,Feminino,58,Familia,36.14,1,51,0,2.8,1.6,2.5,Leste
CLI-10860,62,Feminino,32,Premium,35.39,18,70,6,4.5,2.8,3.0,Norte
CLI-10861,20,Masculino,39,Basico,35.02,18,31,1,4.1,1.5,1.1,Oeste
CLI-10862,21,Feminino,6,Familia,32.73,42,103,1,4.1,3.7,3.2,Sudeste
CLI-10863,39,Feminino,3,Basico,82.51,10,44,5,2.2,2.8,2.6,Leste
CLI-10864,62,Masculino,15,Premium,38.12,24,22,8,3.7,1.3,2.4,Oeste
CLI-10865,47,Masculino,15,Premium,44.1,18,19,1,3.8,2.8,1.9,Sul
CLI-10866,55,Masculino,44,Basico,38.68,19,79,2,3.0,4.4,4.0,Oeste
CLI-10867,39,Feminino,54,Basico,72.46,38,76,7,3.4,3.7,1.7,Oeste
CLI-10868,72,Masculino,2,Basico,51.92,17,90,6,3.4,3.0,4.0,Sul
CLI-10869,53,Masculino,23,Familia,26.66,47,67,3,3.6,1.8,3.2,Leste
CLI-10870,32,Feminino,48,Premium,37.55,45,40,10,2.3,3.3,2.7,Sudeste
CLI-10871,61,Feminino,16,Premium,49.01,32,47,0,1.4,2.2,1.9,Leste
CLI-10872,78,Masculino,28,Familia,85.24,6,9,3,4.0,2.5,1.3,Sudeste
CLI-10873,51,Feminino,33,Premium,37.25,47,87,6,3.9,3.8,4.5,Sul
CLI-10874,58,Feminino,32,Premium,89.4,21,81,7,3.6,3.4,3.9,Sul
CLI-10875,57,Masculino,50,Premium,36.97,32,61,2,4.4,2.7,4.5,Oeste
CLI-10876,27,Feminino,16,Basico,84.88,0,41,4,2.9,1.4,4.4,Norte
CLI-10877,65,Feminino,60,Premium,45.66,8,18,1,4.9,1.7,1.1,Oeste
CLI-10878,47,Masculino,22,Familia,68.69,19,33,1,3.0,4.3,3.4,Sudeste
CLI-10879,25,Feminino,12,Basico,38.08,10,80,7,1.8,3.4,1.7,Sudeste
CLI-10880,30,Feminino,43,Familia,31.36,23,59,5,1.9,2.2,2.5,Sudeste
CLI-10881,29,Masculino,40,Premium,86.13,6,24,1,4.0,1.1,2.9,Sul
CLI-10882,42,Feminino,26,Basico,48.52,19,44,0,4.4,3.8,3.2,Sul
CLI-10883,38,Feminino,23,Basico,98.79,34,98,3,1.1,4.5,3.8,Leste
CLI-10884,63,Feminino,43,Familia,59.21,21,119,9,2.9,3.2,3.1,Oeste
CLI-10885,57,Feminino,39,Premium,20.56,33,29,9,2.6,3.2,2.2,Oeste
CLI-10886,37,Masculino,41,Premium,32.51,48,41,1,1.6,4.6,2.8,Sudeste
CLI-10887,69,Masculino,35,Familia,95.16,28,72,9,3.0,3.4,2.5,Sudeste
CLI-10888,67,Feminino,6,Basico,69.12,49,61,4,2.0,2.9,2.6,Oeste
CLI-10889,33,Masculino,4,Premium,48.7,28,72,2,3.7,1.6,1.8,Sul
CLI-10890,50,Feminino,46,Basico,28.1,29,45,8,3.1,1.6,2.2,Oeste
CLI-10891,67,Feminino,60,Premium,62.15,15,111,2,2.9,2.7,3.4,Oeste
CLI-10892,27,Masculino,9,Familia,31.64,32,9,5,4.8,1.9,3.3,Leste
CLI-10893,46,Masculino,2,Familia,20.31,21,75,9,3.0,2.8,2.2,Norte
CLI-10894,50,Masculino,51,Basico,61.64,23,27,8,3.0,1.5,4.2,Sul
CLI-10895,29,Masculino,50,Basico,94.37,43,47,1,3.3,3.0,1.4,Sul
CLI-10896,44,Masculino,2,Basico,87.28,10,113,8,3.3,2.5,1.1,Norte
CLI-10897,62,Masculino,25,Familia,44.98,49,18,10,1.5,4.6,4.1,Sul
CLI-10898,46,Masculino,47,Basico,76.03,15,101,5,2.1,3.2,2.0,Sudeste
CLI-10899,80,Masculino,9,Basico,44.39,39,71,6,2.8,1.9,4.4,Sudeste
CLI-10900,57,Feminino,60,Premium,74.3,23,75,9,3.8,3.0,1.2,Oeste
CLI-10901,54,Masculino,20,Premium,26.11,16,93,8,3.3,4.8,3.6,Oeste
CLI-10902,58,Feminino,10,Premium,88.54,19,49,5,3.7,2.0,3.8,Norte
CLI-10903,47,Masculino,51,Familia,86.35,38,38,8,3.2,2.4,2.7,Sudeste
CLI-10904,23,Masculino,49,Premium,87.37,47,38,6,4.4,4.1,3.1,Sul
CLI-10905,73,Masculino,22,Familia,22.16,21,53,1,2.7,4.2,3.4,Oeste
CLI-10906,28,Feminino,25,Basico,68.03,2,111,4,4.2,3.2,4.3,Sul
CLI-10907,45,Feminino,48,Basico,63.29,31,120,8,3.2,2.0,4.4,Oeste
CLI-10908,49,Masculino,14,Basico,86.67,19,8,3,3.8,3.1,1.4,Sul
CLI-10909,40,Masculino,5,Familia,61.28,22,6,0,3.0,2.7,1.6,Sudeste
CLI-10910,29,Feminino,35,Familia,58.91,26,104,7,4.7,1.2,2.5,Sul
CLI-10911,72,Masculino,50,Familia,87.53,11,84,6,3.9,3.3,1.8,Norte
CLI-10912,44,Masculino,3,Familia,21.27,36,45,6,1.9,3.1,1.0,Sudeste
CLI-10913,76,Feminino,4,Familia,95.21,29,27,9,4.5,2.1,1.9,Norte
CLI-10914,44,Feminino,49,Familia,22.07,11,47,3,3.3,4.2,2.8,Norte
CLI-10915,24,Feminino,1,Basico,72.02,42,68,8,2.4,5.0,3.4,Sudeste
CLI-10916,62,Masculino,6,Familia,67.2,31,77,9,1.9,3.4,4.2,Sudeste
CLI-10917,51,Masculino,3,Premium,98.68,38,102,6,1.9,1.2,4.8,Sul
CLI-10918,25,Feminino,20,Familia,56.62,32,44,5,1.5,1.4,1.3,Oeste
CLI-10919,26,Masculino,39,Familia,71.26,40,38,4,1.1,2.7,4.7,Norte
CLI-10920,56,Feminino,39,Familia,48.46,50,20,4,2.6,4.5,3.0,Sul
CLI-10921,49,Feminino,54,Premium,84.25,12,111,2,2.9,1.7,4.9,Sudeste
CLI-10922,69,Masculino,27,Premium,62.8,31,36,7,2.6,2.6,4.5,Oeste
CLI-10923,27,Feminino,5,Premium,20.36,1,69,9,2.1,2.7,4.2,Oeste
CLI-10924,31,Masculino,5,Premium,23.64,19,67,8,2.2,3.2,3.0,Oeste
CLI-10925,73,Masculino,20,Familia,28.65,16,49,4,2.6,3.7,5.0,Norte
CLI-10926,30,Feminino,41,Premium,21.87,23,91,3,3.1,1.6,4.5,Norte
CLI-10927,79,Feminino,48,Premium,59.28,26,76,10,2.0,2.8,1.4,Leste
CLI-10928,38,Masculino,5,Premium,64.69,48,39,7,3.2,3.9,2.2,Sudeste
CLI-10929,53,Feminino,49,Basico,29.63,8,96,7,4.1,4.0,4.9,Norte
CLI-10930,37,Masculino,32,Familia,53.2,45,27,7,1.0,4.4,4.7,Sudeste
CLI-10931,24,Masculino,23,Familia,91.05,48,64,10,3.8,2.7,3.8,Norte
CLI-10932,26,Masculino,6,Basico,63.48,50,44,0,4.0,2.1,1.5,Leste
CLI-10933,69,Masculino,32,Premium,41.39,0,34,6,2.6,3.3,1.9,Oeste
CLI-10934,51,Feminino,5,Basico,30.86,18,27,10,4.6,1.4,4.8,Norte
CLI-10935,19,Feminino,14,Basico,47.07,43,6,7,1.3,4.2,4.0,Sudeste
CLI-10936,65,Feminino,22,Familia,96.82,47,27,4,2.7,4.4,1.7,Leste
CLI-10937,75,Masculino,5,Basico,65.54,8,34,7,2.8,3.1,4.6,Oeste
CLI-10938,49,Feminino,29,Familia,49.54,13,115,4,2.0,1.7,2.6,Norte
CLI-10939,48,Feminino,41,Premium,51.88,47,55,9,1.1,4.7,3.9,Oeste
CLI-10940,66,Masculino,46,Premium,96.39,9,64,6,4.8,2.4,4.7,Sudeste
CLI-10941,25,Masculino,6,Premium,80.93,17,33,1,3.9,4.5,4.7,Oeste
CLI-10942,53,Feminino,15,Premium,89.06,1,31,1,2.3,3.3,4.0,Leste
CLI-10943,55,Feminino,31,Familia,47.64,23,89,6,1.9,4.5,3.5,Sul
CLI-10944,71,Masculino,13,Basico,56.29,14,78,2,2.6,1.2,1.6,Sudeste
CLI-10945,56,Masculino,18,Familia,96.1,19,8,9,3.6,2.0,3.5,Sudeste
CLI-10946,32,Masculino,24,Familia,93.86,20,107,3,4.7,1.4,3.7,Norte
CLI-10947,29,Feminino,40,Basico,63.56,21,73,9,4.0,2.2,1.5,Norte
CLI-10948,49,Masculino,1,Premium,55.51,46,60,8,2.5,4.4,1.5,Oeste
CLI-10949,30,Feminino,31,Premium,65.1,14,26,8,2.3,4.8,3.4,Sudeste
CLI-10950,65,Feminino,49,Premium,45.47,12,110,0,4.8,1.1,2.6,Oeste
CLI-10951,24,Feminino,47,Basico,88.69,26,60,1,3.1,2.7,3.3,Leste
CLI-10952,35,Feminino,39,Basico,23.51,32,9,6,3.2,4.1,2.6,Norte
CLI-10953,33,Masculino,58,Premium,24.21,39,42,8,3.1,1.4,4.3,Sudeste
CLI-10954,49,Masculino,35,Premium,74.41,37,92,9,3.5,1.0,3.4,Oeste
CLI-10955,57,Feminino,35,Familia,96.46,21,120,2,4.8,3.5,4.0,Oeste
CLI-10956,47,Feminino,43,Premium,30.21,8,93,10,4.5,2.7,1.5,Sudeste
CLI-10957,44,Feminino,30,Familia,51.54,15,74,6,1.7,1.1,4.3,Norte
CLI-10958,35,Masculino,23,Basico,73.41,33,57,0,1.7,4.5,3.6,Oeste
CLI-10959,20,Feminino,46,Familia,82.46,32,102,5,1.3,1.2,3.8,Norte
CLI-10960,69,Masculino,9,Basico,37.46,37,35,5,4.8,4.9,3.0,Sul
CLI-10961,54,Masculino,59,Premium,83.48,36,64,4,4.1,3.3,1.3,Oeste
CLI-10962,47,Feminino,55,Familia,28.49,32,74,10,4.8,4.4,4.5,Leste
CLI-10963,29,Feminino,13,Basico,24.71,41,101,7,2.9,3.5,2.4,Sul
CLI-10964,77,Feminino,16,Basico,94.93,18,12,0,1.1,4.1,1.4,Oeste
CLI-10965,48,Masculino,50,Familia,96.03,35,57,0,3.8,4.3,4.9,Sudeste
CLI-10966,19,Masculino,57,Familia,55.8,47,115,1,2.5,1.3,3.1,Sul
CLI-10967,48,Feminino,14,Basico,86.2,24,21,8,1.5,1.5,3.5,Sudeste
CLI-10968,25,Masculino,44,Familia,71.41,18,39,6,4.1,3.1,2.7,Leste
CLI-10969,44,Feminino,23,Basico,89.42,48,53,2,1.1,3.2,1.0,Norte
CLI-10970,74,Masculino,37,Basico,58.6,22,120,4,4.0,1.4,4.6,Leste
CLI-10971,74,Masculino,1,Familia,30.58,11,119,2,2.4,3.0,1.7,Norte
CLI-10972,44,Masculino,10,Premium,60.64,23,32,7,4.2,1.8,1.6,Sudeste
CLI-10973,44,Feminino,17,Basico,50.97,19,33,0,3.8,1.7,2.1,Oeste
CLI-10974,26,Masculino,41,Premium,66.86,18,48,3,2.6,1.1,2.0,Norte
CLI-10975,35,Masculino,14,Familia,98.07,21,71,0,4.4,4.1,2.8,Sudeste
CLI-10976,52,Masculino,30,Premium,42.24,4,90,10,3.7,2.9,1.4,Sul
CLI-10977,49,Masculino,22,Basico,32.98,20,38,7,1.2,4.7,4.2,Sul
CLI-10978,60,Feminino,59,Familia,50.81,44,100,1,3.1,3.6,4.8,Sudeste
CLI-10979,66,Feminino,39,Basico,66.98,7,99,6,1.2,4.3,1.5,Sudeste
CLI-10980,44,Masculino,21,Premium,80.14,31,108,0,4.3,1.8,4.1,Sul
CLI-10981,65,Masculino,48,Premium,40.86,28,14,5,4.5,3.7,4.8,Leste
CLI-10982,72,Masculino,24,Familia,99.81,42,113,4,2.8,1.2,3.5,Oeste
CLI-10983,53,Masculino,31,Basico,75.49,50,64,8,2.6,4.1,1.1,Sul
CLI-10984,42,Masculino,49,Premium,62.2,27,119,9,4.1,1.7,1.0,Sul
CLI-10985,27,Masculino,25,Premium,30.79,50,30,0,3.4,3.1,2.4,Sudeste
CLI-10986,47,Masculino,11,Basico,54.16,37,93,7,2.5,3.0,3.2,Norte
CLI-10987,33,Feminino,8,Basico,33.85,6,119,3,1.1,1.9,3.9,Norte
CLI-10988,78,Masculino,2,Familia,64.95,48,9,4,3.7,4.6,2.1,Leste
CLI-10989,37,Feminino,32,Familia,23.83,13,44,4,2.5,3.7,3.1,Sul
CLI-10990,63,Masculino,26,Premium,51.36,38,35,2,2.1,2.3,1.9,Sudeste
CLI-10991,73,Masculino,39,Familia,83.42,47,12,2,2.1,4.8,3.4,Sudeste
CLI-10992,18,Feminino,37,Familia,76.41,37,49,8,3.4,1.6,2.1,Sul
CLI-10993,26,Feminino,45,Basico,81.66,8,45,5,2.9,5.0,3.1,Leste
CLI-10994,50,Feminino,46,Basico,21.88,42,117,3,1.7,2.8,3.1,Sul
CLI-10995,31,Feminino,35,Premium,56.44,43,20,2,2.1,3.6,4.8,Sudeste
CLI-10996,32,Feminino,33,Familia,37.29,41,78,9,2.7,2.0,4.0,Sudeste
CLI-10997,55,Feminino,30,Premium,39.52,18,73,2,3.7,3.6,1.2,Leste
CLI-10998,42,Feminino,11,Familia,47.56,27,47,5,4.9,1.1,4.9,Sul
CLI-10999,74,Feminino,42,Basico,61.72,42,112,5,2.5,1.8,2.3,Leste
CLI-11000,50,Feminino,34,Basico,27.16,39,95,4,4.1,2.6,4.0,Oeste
CLI-11001,38,Feminino,38,Premium,67.9,44,40,8,3.4,1.9,2.6,Sul
CLI-11002,24,Masculino,5,Basico,38.83,24,110,0,1.0,4.8,2.7,Oeste
CLI-11003,56,Masculino,18,Basico,33.47,20,10,9,2.3,2.6,4.2,Norte
CLI-11004,54,Feminino,40,Basico,55.84,13,82,8,3.4,2.0,2.3,Norte
CLI-11005,33,Masculino,49,Familia,76.52,9,115,3,2.0,1.3,3.4,Sul
CLI-11006,50,Masculino,2,Familia,97.52,38,116,0,3.6,2.8,2.4,Sudeste
CLI-11007,73,Masculino,46,Premium,80.83,38,28,1,2.3,3.4,3.9,Oeste
CLI-11008,33,Masculino,54,Premium,92.51,1,88,6,1.7,3.9,2.4,Norte
CLI-11009,67,Masculino,60,Premium,98.22,18,29,0,3.0,4.8,1.4,Norte
CLI-11010,23,Feminino,42,Basico,93.36,3,19,4,2.2,3.3,3.0,Leste
CLI-11011,46,Masculino,45,Basico,78.25,31,94,4,4.8,3.9,2.0,Leste
CLI-11012,40,Feminino,4,Familia,54.67,27,85,0,1.1,4.1,1.9,Leste
CLI-11013,58,Masculino,19,Premium,27.79,49,36,2,3.7,1.5,1.9,Oeste
CLI-11014,38,Masculino,48,Premium,62.46,39,60,7,2.5,3.6,4.1,Leste
CLI-11015,71,Masculino,15,Basico,86.72,29,113,8,1.3,3.6,2.5,Leste
CLI-11016,60,Masculino,3,Familia,30.4,28,37,7,4.9,1.4,3.4,Leste
CLI-11017,67,Masculino,43,Premium,72.39,41,111,8,3.9,1.1,4.3,Leste
CLI-11018,63,Masculino,60,Familia,42.59,46,117,1,4.7,1.0,2.5,Leste
CLI-11019,63,Feminino,5,Premium,60.12,4,7,7,4.7,3.7,4.4,Norte
CLI-11020,35,Feminino,8,Basico,65.38,47,78,10,3.3,1.0,1.1,Norte
CLI-11021,78,Masculino,56,Basico,67.89,36,100,4,3.6,2.6,3.3,Norte
CLI-11022,71,Masculino,29,Premium,22.82,45,94,8,3.7,3.7,2.6,Leste
CLI-11023,39,Masculino,19,Basico,32.22,16,115,2,3.5,1.3,1.1,Sul
CLI-11024,66,Feminino,53,Premium,36.1,25,104,7,4.0,1.2,3.6,Norte
CLI-11025,35,Feminino,10,Basico,72.21,20,106,1,3.5,4.6,4.4,Oeste
CLI-11026,61,Masculino,56,Basico,77.58,16,44,3,2.2,4.1,3.3,Norte
CLI-11027,48,Feminino,43,Familia,20.74,23,45,7,1.3,3.2,1.3,Oeste
CLI-11028,20,Masculino,15,Premium,56.66,6,71,7,3.5,3.8,2.4,Leste
CLI-11029,66,Masculino,58,Basico,88.33,44,117,3,2.8,2.8,1.5,Oeste
CLI-11030,78,Feminino,3,Premium,31.16,35,120,6,1.1,1.3,2.9,Sul
CLI-11031,74,Feminino,52,Basico,32.11,20,30,3,3.4,1.3,3.4,Sudeste
CLI-11032,19,Feminino,41,Basico,30.47,3,57,5,4.4,1.1,3.1,Sudeste
CLI-11033,31,Masculino,7,Premium,21.54,18,51,5,3.6,2.5,1.6,Sudeste
CLI-11034,37,Masculino,37,Basico,51.1,39,61,10,2.7,2.5,1.9,Sudeste
CLI-11035,51,Feminino,2,Premium,70.04,13,36,2,3.5,5.0,3.3,Norte
CLI-11036,53,Masculino,20,Basico,47.39,35,78,4,4.0,2.4,3.4,Norte
CLI-11037,74,Feminino,23,Basico,72.64,1,103,9,1.4,4.3,4.7,Sudeste
CLI-11038,41,Feminino,45,Familia,56.87,35,87,1,3.1,2.3,1.6,Oeste
CLI-11039,59,Masculino,46,Premium,42.4,34,19,2,1.1,3.3,3.4,Oeste
CLI-11040,80,Masculino,50,Basico,62.62,50,83,7,3.2,3.5,4.4,Sudeste
CLI-11041,77,Feminino,22,Familia,66.68,13,43,5,1.0,3.4,4.0,Oeste
CLI-11042,28,Masculino,23,Premium,82.67,41,46,9,4.4,3.3,1.6,Oeste
