clienteId,idade,genero,regiao,planoAssinatura,valorMensal,tipoContrato,tempoMedioSessaoMin,diasUltimoAcesso,avaliacaoConteudoUltimoMes,visualizacoesMes
80f73007,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
fe6d4baf,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
4a25241e,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
69f37591,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
dd29ba2f,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
be213a75,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
3848f8ba,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
dc36e818,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
eb6ac1ec,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
39eab430,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
dd18fbf8,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
841febc3,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
1fb2e395,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
b6bde7c9,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
d7165401,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
334cea65,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
085de281,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
6f8bfcb0,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
d2846a54,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
ba487c6a,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
57a99cc3,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
58bf60bb,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
8bff159a,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
8ba8afa7,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
e81fbee3,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
f3bf3418,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
b1970d59,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
6bd3d22f,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
ee2eb0d1,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
09ce853b,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
0cc8f089,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
4ef8993c,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
48114aa5,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
a5adb70d,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
ce7b4f98,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
cc6db9ba,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
028dac5c,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
b854fa6d,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
4969e77c,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
1bb3da01,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
d63762f8,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
5690aac3,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
78bac1d1,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
da62e54d,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
87f08aa4,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
8e9b6373,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
cb969e70,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
8a5fb544,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
dec9bfea,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
aec21b81,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
d2661d0f,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
748d5703,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
cbde0948,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
946fb374,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
a0958745,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
84abca37,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
a27b7cd0,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
f0006c55,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
7c2415e8,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
03647b4e,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
0755fa52,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
8eeda93d,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
6ef12294,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
11864855,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
999b62b4,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
d926a1fb,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
b4035a7f,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
e3881538,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
8548cb53,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
0aaba8e7,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
e6eb1585,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
011c0c69,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
315ec161,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
5751ce11,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
26dc79d7,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
a91b18d0,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
4b2081ee,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
8aafafa8,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
7eb17afa,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
0c46d873,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
0ba7157f,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
306a2d02,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
c65f049f,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
fea724ac,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
39f520e1,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
a46d2471,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
136320e8,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
17589085,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
63282eb8,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
14df2dcf,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
1b6e6f2a,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
372da25b,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
a4f4a634,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
a4be2d0c,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
fb9af969,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
7c058ad5,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
d85bd616,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
81398953,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
a316e742,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
09732264,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
6a64fb3f,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
885d1f57,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
59b3317f,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
8139cac6,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
8a3a86dd,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
49e7fb77,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
dc399733,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
31011df0,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
a441854a,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
79ff3665,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
ec5d69a6,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
a100c477,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
bcba36cb,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
4dace0db,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
502ce774,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
12efde82,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
f0f48a46,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
9b9d1840,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
80e16dee,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
62b8a5e5,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
607989aa,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
f38338e3,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
ee486674,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
5a1aa10b,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
fe46aee3,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
76d8992c,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
8f1ac418,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
0007a0ff,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
a9526cc7,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
583f944f,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
1307ffaf,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
ab76d48b,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
db474690,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
3aa50609,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
6749f364,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
adf81d49,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
b4c4e079,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
88689d2a,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
c0f3318a,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
1be6dc90,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
56ffc935,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
68c8de23,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
41a51f3b,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
215b3c2b,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
d0e7ff6a,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
856ebf75,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
e719fcd2,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
c05b7e5a,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
b7cdf522,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
0a268aaa,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
d1b393ba,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
728cdd86,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
ef565ca3,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
2e182df4,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
21b8d953,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
7c411f61,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
453cd5f6,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
7296e066,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
a9a6b98a,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
5eac5ef0,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
47001b57,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
9694cf14,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
93c1c009,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
898d6b31,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
52d57180,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
c81d2a2e,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
13cc00cf,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
fb240eaf,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
58b72e98,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
a803cb73,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
053b7847,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
5df0d5a9,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
040e92f9,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
dfd1e88a,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
ee72a907,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
e4a2f405,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
321dcf37,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
e69d307d,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
4d15ee0b,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
032151aa,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
05a5d9f4,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
edb1045a,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
09bf3f7b,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
f2b19b95,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
710f2b41,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
40f31768,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
99eccfdf,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
22196dad,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
7adcee3c,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
ac338428,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
066deaac,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
3589cb8d,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
11e81a21,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
7bcf94ff,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
08bf65f4,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
dbbfcbbf,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
e77badc3,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
529b540f,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
da928f25,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
29c1e5dc,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
9fdc05a3,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
cd49ce34,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
0f04f047,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
6847be20,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
68fe808d,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
21adf71f,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
7f20f7ed,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
a49a7ecd,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
9c619b52,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
198e1765,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
ae2b4469,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
662aebc7,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
6a2f165f,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
e9031095,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
72ff72ae,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
713564e1,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
b34311c1,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
1a28b829,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
d1cacc26,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
2e6de29c,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
261f39cc,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
cd06c9a3,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
d15ba12c,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
4b1d75d5,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
b1ff097a,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
8bbc039b,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
0e31e770,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
eb42b1ab,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
db03caa2,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
6d56fd0b,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
21b473df,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
d4b3fd81,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
e6f3d7ae,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
f1678f08,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
54bb9118,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
d9673840,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
70dbcdc5,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
ee378332,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
9da9ec36,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
7497f170,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
02038a04,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
43e21412,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
1f0e5450,19,Masculino,Centro-Oeste,padrao,79.9,ANUAL,54,3,4,30
dc689f11,59,Masculino,Sul,padrao,49.9,ANUAL,46,1,5,74
4169c4b8,59,Masculino,Sul,padrao,79.9,ANUAL,85,0,5,47
38a686aa,58,Feminino,Sul,padrao,29.9,MENSAL,3,52,1,2
811c42b8,55,Masculino,Norte,basico,29.9,MENSAL,3,15,1,2
9f18c94b,31,Feminino,Sul,premium,49.9,ANUAL,117,1,5,32
ebf79ee7,55,Masculino,Nordeste,padrao,49.9,ANUAL,95,3,5,67
db9b80ab,52,Masculino,Nordeste,padrao,49.9,MENSAL,15,10,2,15
ceecb9d8,38,Feminino,Centro-Oeste,premium,49.9,ANUAL,56,3,4,53
008189a2,46,Feminino,Sul,basico,29.9,MENSAL,8,15,1,0
ca9be67b,20,Feminino,Sul,padrao,29.9,ANUAL,14,15,3,7
86d9ad83,29,Masculino,Norte,basico,79.9,MENSAL,23,9,2,7
7adee3e7,21,Feminino,Nordeste,basico,29.9,MENSAL,3,54,1,4
0ffd750c,49,Feminino,Nordeste,basico,49.9,MENSAL,10,39,1,4
6d13f118,32,Feminino,Sudeste,padrao,49.9,ANUAL,86,2,5,42
fafd9b91,23,Masculino,Centro-Oeste,padrao,79.9,ANUAL,96,3,5,48
03fea15b,27,Feminino,Sul,padrao,49.9,ANUAL,87,2,5,79
62076953,41,Feminino,Norte,premium,79.9,ANUAL,25,17,2,11
98fc68a0,56,Masculino,Nordeste,padrao,79.9,ANUAL,28,9,3,10
4eda3054,56,Masculino,Norte,padrao,29.9,MENSAL,7,51,1,3
cac2502b,42,Feminino,Sul,padrao,49.9,MENSAL,9,23,1,3
d05e9d49,37,Masculino,Norte,basico,49.9,MENSAL,1,54,1,2
add61266,62,Feminino,Nordeste,padrao,49.9,MENSAL,3,46,1,2
fd2889b3,37,Masculino,Centro-Oeste,basico,29.9,ANUAL,25,19,3,14
71100415,55,Masculino,Norte,padrao,29.9,MENSAL,24,19,2,5
bffd7b25,68,Feminino,Sudeste,basico,29.9,MENSAL,0,30,1,2
ab2672cc,19,Feminino,Sul,padrao,49.9,ANUAL,69,3,4,47
ba770069,68,Masculino,Norte,basico,29.9,MENSAL,9,50,1,2
19057ea1,30,Masculino,Norte,premium,49.9,ANUAL,94,0,4,91
ffd689c8,70,Feminino,Centro-Oeste,premium,49.9,ANUAL,83,3,5,59
80258368,29,Masculino,Sudeste,padrao,49.9,ANUAL,67,3,4,48
7496292e,62,Feminino,Nordeste,premium,79.9,ANUAL,105,3,5,81
c0bc601d,21,Feminino,Sul,basico,49.9,MENSAL,7,15,1,1
ab381b02,54,Masculino,Centro-Oeste,basico,49.9,MENSAL,9,47,1,1
bd056a4a,25,Masculino,Nordeste,padrao,49.9,MENSAL,9,60,1,3
66a5b2fe,31,Feminino,Sudeste,premium,79.9,ANUAL,96,2,5,67
f7b34f77,20,Masculino,Nordeste,premium,49.9,ANUAL,13,20,3,7
3e721708,35,Masculino,Centro-Oeste,premium,49.9,ANUAL,109,3,4,66
7dd6a10d,30,Masculino,Sul,basico,49.9,ANUAL,18,19,3,8
7cd862e3,61,Masculino,Norte,premium,29.9,MENSAL,12,14,3,10
12ddb3ac,19,Feminino,Norte,padrao,49.9,MENSAL,7,45,1,4
e260c527,36,Masculino,Centro-Oeste,padrao,79.9,ANUAL,108,1,4,94
e406c0f5,53,Feminino,Sudeste,padrao,79.9,ANUAL,112,1,5,26
e57f93b8,22,Masculino,Sudeste,padrao,49.9,MENSAL,12,18,3,12
8a8fa742,63,Feminino,Sul,basico,49.9,MENSAL,4,41,1,3
d46b8853,44,Feminino,Sul,premium,79.9,ANUAL,52,0,5,74
62c559bf,30,Masculino,Sul,padrao,29.9,ANUAL,21,17,2,10
14c1023e,58,Feminino,Norte,basico,49.9,MENSAL,27,8,3,9
5fdc5776,59,Masculino,Norte,padrao,49.9,ANUAL,29,17,3,12
e7571434,38,Masculino,Sudeste,padrao,79.9,ANUAL,90,3,4,98
2060fc5f,29,Masculino,Norte,padrao,29.9,MENSAL,1,27,1,5
61f3e65d,18,Feminino,Nordeste,premium,79.9,ANUAL,46,1,4,27
c3272feb,56,Masculino,Nordeste,basico,29.9,MENSAL,6,16,1,0
f084303e,45,Feminino,Centro-Oeste,premium,79.9,ANUAL,19,17,2,15
440ad4af,27,Feminino,Norte,premium,29.9,ANUAL,13,19,2,6
c3c77dff,51,Masculino,Nordeste,basico,49.9,MENSAL,6,22,1,5
1ec39d1d,56,Feminino,Centro-Oeste,premium,29.9,MENSAL,28,19,2,7
7c0dc5a8,23,Masculino,Nordeste,basico,49.9,MENSAL,0,43,1,3
9892cdb7,53,Feminino,Sudeste,padrao,49.9,ANUAL,104,1,4,64
fde99d79,50,Masculino,Sul,premium,79.9,ANUAL,78,1,5,58
73dfcefe,59,Feminino,Nordeste,premium,79.9,ANUAL,51,1,4,31
c8736b55,31,Feminino,Sul,padrao,49.9,ANUAL,95,0,4,78
09bae76b,28,Masculino,Sudeste,premium,79.9,MENSAL,16,16,3,12
29d52e97,51,Feminino,Nordeste,padrao,49.9,MENSAL,5,42,1,5
40bc7d5f,59,Feminino,Sul,padrao,49.9,ANUAL,72,3,4,85
69aa5a2c,35,Masculino,Sul,premium,49.9,MENSAL,19,15,2,9
686e74f1,48,Masculino,Centro-Oeste,basico,79.9,ANUAL,25,18,3,12
3b635cc3,37,Masculino,Centro-Oeste,padrao,79.9,ANUAL,103,0,4,94
2a03e215,29,Feminino,Nordeste,padrao,49.9,ANUAL,104,3,4,76
28e81999,25,Masculino,Sul,basico,49.9,MENSAL,22,7,3,10
5d64908c,42,Feminino,Nordeste,premium,79.9,ANUAL,81,3,4,21
5d046c96,67,Masculino,Nordeste,basico,49.9,MENSAL,7,36,1,5
26c63006,32,Feminino,Centro-Oeste,premium,79.9,ANUAL,83,3,4,28
42f2cde7,63,Masculino,Nordeste,padrao,49.9,ANUAL,101,0,4,74
59684d44,48,Masculino,Sudeste,premium,29.9,ANUAL,10,12,3,12
3db483ac,35,Feminino,Norte,premium,49.9,ANUAL,46,1,5,37
e41177d7,25,Masculino,Norte,basico,49.9,ANUAL,11,10,3,7
831d9568,36,Feminino,Sudeste,basico,29.9,MENSAL,10,32,1,1
f3ef0860,68,Feminino,Centro-Oeste,premium,79.9,ANUAL,93,0,4,60
6fdf3687,43,Masculino,Nordeste,premium,79.9,ANUAL,107,3,5,60
f40f7a27,61,Masculino,Sudeste,padrao,79.9,ANUAL,105,2,5,77
2379c2dd,49,Masculino,Sul,padrao,49.9,ANUAL,100,3,5,22
18cbc838,59,Masculino,Centro-Oeste,basico,49.9,MENSAL,1,43,1,4
2065f557,22,Masculino,Centro-Oeste,padrao,49.9,MENSAL,2,23,1,3
4fea4a4d,27,Masculino,Sul,padrao,29.9,MENSAL,5,58,1,3
adaf12cb,68,Masculino,Norte,padrao,79.9,ANUAL,54,2,5,34
62c7c01d,36,Masculino,Sudeste,padrao,49.9,MENSAL,8,50,1,1
70ccb8e2,44,Feminino,Centro-Oeste,premium,79.9,ANUAL,102,3,5,100
b211567c,68,Masculino,Centro-Oeste,padrao,79.9,ANUAL,82,1,4,47
39d00949,31,Feminino,Norte,premium,49.9,MENSAL,23,18,2,12
f7803e75,26,Feminino,Norte,padrao,29.9,MENSAL,17,19,2,11
0bc3cbaa,65,Masculino,Sudeste,premium,49.9,ANUAL,119,2,5,52
1bbc349a,52,Masculino,Sul,padrao,29.9,MENSAL,4,54,1,5
52d82abe,63,Masculino,Sul,premium,29.9,MENSAL,11,20,2,12
70cc2fbf,58,Feminino,Centro-Oeste,padrao,29.9,MENSAL,7,34,1,3
98d1cca4,21,Feminino,Norte,padrao,49.9,ANUAL,27,17,2,15
29ca13b8,55,Feminino,Norte,basico,29.9,MENSAL,27,18,3,11
a6ee46de,60,Feminino,Sul,padrao,49.9,MENSAL,9,59,1,3
a707c066,27,Feminino,Nordeste,basico,49.9,MENSAL,10,16,2,10
816e6459,54,Masculino,Centro-Oeste,basico,49.9,ANUAL,29,18,2,15
